id,tags
1921,Авторская кухня
1921,Торты
1924,Основные блюда
1924,Авторская кухня
1924,Тефтели
1926,Закуски
1926,Азербайджанская кухня
1926,Долма
1929,Выпечка и десерты
1929,Индийская кухня
1929,Лепешки
1930,Основные блюда
1930,Итальянская кухня
1942,Основные блюда
1943,Основные блюда
1943,Низкокалорийная еда
1943,Каши
1944,Основные блюда
1945,Пошаговые рецепты
1945,Основные блюда
1945,Итальянская кухня
1945,Низкокалорийная еда
1945,Паэлья
1946,Напитки
1946,Испанская кухня
1946,Сангрия
1952,Основные блюда
1952,Авторская кухня
1953,Основные блюда
1953,Армянская кухня
1954,Супы
1954,Вегетарианская еда
1954,Щи
1957,Выпечка и десерты
1957,Печенье
1960,Основные блюда
1960,Русская кухня
1961,Основные блюда
1965,Салаты
1975,Супы
1975,Томатный суп
1977,Основные блюда
1977,Бельгийская кухня
1980,Основные блюда
1980,Веганская еда
1981,Основные блюда
1984,Основные блюда
1984,Американская кухня
1987,Основные блюда
1987,Европейская кухня
1987,Горячие закуски
1991,Закуски
1991,Русская кухня
1991,Кабачковая икра
1992,Основные блюда
1992,Мексиканская кухня
1992,Горячие закуски
1993,Основные блюда
1993,Русская кухня
1993,Горячие закуски
1994,Основные блюда
1994,Русская кухня
1994,Горячие закуски
1995,Выпечка и десерты
1995,Русская кухня
1995,Пироги
1997,Выпечка и десерты
1997,Русская кухня
1997,Тесто для пирожков
1998,Основные блюда
1998,Арабская кухня
1998,Горячие закуски
2001,Выпечка и десерты
2001,Русская кухня
2003,Салаты
2003,Европейская кухня
2007,Супы
2007,Русская кухня
2007,Солянка
2007,Сборная солянка
2009,Основные блюда
2009,Русская кухня
2009,Рыбные котлеты
2009,Котлеты на пару
2009,Котлеты
2012,Основные блюда
2012,Русская кухня
2012,Печеночный торт
2012,Торты
2015,Салаты
2018,Выпечка и десерты
2018,Европейская кухня
2018,Пироги
2019,Основные блюда
2019,Средиземноморская кухня
2019,Горячие закуски
2021,Пошаговые рецепты
2021,Напитки
2021,Кексы
2021,Пудинг
2023,Сэндвичи
2023,Американская кухня
2023,Клубный сэндвич
2025,Сэндвичи
2025,Клубный сэндвич
2031,Пошаговые рецепты
2031,Закуски
2031,Испанская кухня
2032,Выпечка и десерты
2032,Европейская кухня
2032,Маффины
2033,Основные блюда
2033,Мексиканская кухня
2033,Веганская еда
2036,Завтраки
2036,Итальянская кухня
2041,Сэндвичи
